TSC,CPU,DOM,vCPU,PKG,PP0,PP1,DRAM
23514989084146,1,4,1,2300031899,709191651,161314818,0
23514989292466,1,4,1,2300031899,709191651,161314818,0
23514989454670,1,32767,1,2300031899,709191651,161314818,0
23514989626538,1,4,1,2300031899,709191651,161314818,0
23514989826870,1,4,1,2300031899,709191651,161314818,0
23514989994558,1,32767,1,2300031899,709191651,161314818,0
23514990156926,1,4,1,2300031899,709191651,161314818,0
23514990298054,1,4,1,2300031899,709191651,161314818,0
23514990588654,1,4,1,2300031899,709191651,161314818,0
23514990695370,1,32767,1,2300031899,709191651,161314818,0
23514991034834,1,4,1,2300031899,709191651,161314818,0
23514991220566,1,32767,1,2300031899,709191651,161314818,0
23514991383854,1,4,1,2300031899,709191651,161314818,0
23514991639354,1,4,1,2300031899,709191651,161314818,0
23514991785222,1,32767,1,2300031899,709191651,161314818,0
23514991955862,1,4,1,2300031899,709191651,161314818,0
23514992097142,1,4,1,2300031899,709191651,161314818,0
23514992384002,1,4,1,2300031899,709191651,161314818,0
23514992536106,1,32767,1,2300033717,709193238,161314838,0
23514992711002,1,4,1,2300033717,709193238,161314838,0
23514992926058,1,4,1,2300033717,709193238,161314838,0
23514993141418,1,4,1,2300033717,709193238,161314838,0
23514993431578,1,4,1,2300033717,709193238,161314838,0
23514993559054,1,32767,1,2300033717,709193238,161314838,0
23514993821238,1,4,1,2300033717,709193238,161314838,0
23514994037130,1,4,1,2300033717,709193238,161314838,0
23514994108870,1,32767,1,2300033717,709193238,161314838,0
23514994389966,1,4,1,2300033717,709193238,161314838,0
23514994573830,1,32767,1,2300033717,709193238,161314838,0
23514994735490,1,4,1,2300033717,709193238,161314838,0
23514995003246,1,4,1,2300033717,709193238,161314838,0
23514995227122,1,32767,1,2300033717,709193238,161314838,0
23514995401970,1,4,1,2300033717,709193238,161314838,0
23514995538298,1,32767,1,2300033717,709193238,161314838,0
23514995710282,1,4,1,2300033717,709193238,161314838,0
23514995957746,1,4,1,2300035499,709194804,161314857,0
23514996150646,1,32767,1,2300035499,709194804,161314857,0
23514996315374,1,4,1,2300035499,709194804,161314857,0
23514996679694,1,4,1,2300035499,709194804,161314857,0
23514996820222,1,32767,1,2300035499,709194804,161314857,0
23514996978074,1,4,1,2300035499,709194804,161314857,0
23514997098954,1,32767,1,2300035499,709194804,161314857,0
23514997251434,1,4,1,2300035499,709194804,161314857,0
23514997431902,1,4,1,2300035499,709194804,161314857,0
23514997658102,1,4,1,2300035499,709194804,161314857,0
23514997797002,1,4,1,2300035499,709194804,161314857,0
23514997955314,1,4,1,2300035499,709194804,161314857,0
23514998092958,1,4,1,2300035499,709194804,161314857,0
23514998244754,1,4,1,2300035499,709194804,161314857,0
23514998475466,1,4,1,2300035499,709194804,161314857,0
23514998626462,1,4,1,2300035499,709194804,161314857,0
23514998764018,1,4,1,2300035499,709194804,161314857,0
23514998915354,1,4,1,2300035499,709194804,161314857,0
23514999052734,1,4,1,2300035499,709194804,161314857,0
23514999203918,1,4,1,2300037492,709196568,161314876,0
23514999340926,1,4,1,2300037492,709196568,161314876,0
23514999491914,1,4,1,2300037492,709196568,161314876,0
23514999629642,1,4,1,2300037492,709196568,161314876,0
23514999783282,1,4,1,2300037492,709196568,161314876,0
23515000005286,1,4,1,2300037492,709196568,161314876,0
23515000347450,1,4,1,2300037492,709196568,161314876,0
23515000491210,1,32767,1,2300037492,709196568,161314876,0
23515000740330,1,4,1,2300037492,709196568,161314876,0
23515001045330,1,4,1,2300037492,709196568,161314876,0
23515001265290,1,4,1,2300037492,709196568,161314876,0
23515001538730,1,4,1,2300037492,709196568,161314876,0
23515001805714,1,4,1,2300037492,709196568,161314876,0
23515002025306,1,4,1,2300037492,709196568,161314876,0
23515002244282,1,4,1,2300037492,709196568,161314876,0
23515002463882,1,4,1,2300037492,709196568,161314876,0
23515002758478,1,4,1,2300039453,709198307,161314895,0
23515002897374,1,4,1,2300039453,709198307,161314895,0
23515003210990,1,4,1,2300039453,709198307,161314895,0
23515003349706,1,4,1,2300039453,709198307,161314895,0
23515003624906,1,4,1,2300039453,709198307,161314895,0
23515003823690,1,4,1,2300039453,709198307,161314895,0
23515004043878,1,4,1,2300039453,709198307,161314895,0
23515004205430,1,4,1,2300039453,709198307,161314895,0
23515004488714,1,4,1,2300039453,709198307,161314895,0
23515004666506,1,32767,1,2300039453,709198307,161314895,0
23515004833910,1,4,1,2300039453,709198307,161314895,0
23515004973002,1,4,1,2300039453,709198307,161314895,0
23515005111678,1,4,1,2300039453,709198307,161314895,0
23515005331030,1,4,1,2300039453,709198307,161314895,0
23515005469998,1,4,1,2300039453,709198307,161314895,0
23515005690238,1,4,1,2300039453,709198307,161314895,0
23515005827002,1,4,1,2300039453,709198307,161314895,0
23515005900478,1,4,1,2300039453,709198307,161314895,0
23515006040750,1,4,1,2300039453,709198307,161314895,0
23515006180578,1,4,1,2300041394,709200018,161314915,0
23515006261026,1,4,1,2300041394,709200018,161314915,0
23515006401374,1,4,1,2300041394,709200018,161314915,0
23515006540674,1,4,1,2300041394,709200018,161314915,0
23515006619462,1,4,1,2300041394,709200018,161314915,0
23515006759366,1,4,1,2300041394,709200018,161314915,0
23515006898458,1,4,1,2300041394,709200018,161314915,0
23515006977438,1,4,1,2300041394,709200018,161314915,0
23515007117446,1,4,1,2300041394,709200018,161314915,0
23515007256698,1,4,1,2300041394,709200018,161314915,0
23515007335122,1,4,1,2300041394,709200018,161314915,0
23515007474774,1,4,1,2300041394,709200018,161314915,0
23515007636274,1,4,1,2300041394,709200018,161314915,0
23515007716206,1,4,1,2300041394,709200018,161314915,0
23515007948230,1,4,1,2300041394,709200018,161314915,0
23515008090254,1,4,1,2300041394,709200018,161314915,0
23515008169550,1,4,1,2300041394,709200018,161314915,0
23515008309606,1,4,1,2300041394,709200018,161314915,0
23515008448886,1,4,1,2300041394,709200018,161314915,0
23515008527870,1,4,1,2300041394,709200018,161314915,0
23515008668086,1,4,1,2300041394,709200018,161314915,0
23515008807314,1,4,1,2300041394,709200018,161314915,0
23515008886054,1,4,1,2300041394,709200018,161314915,0
23515009027194,1,4,1,2300041394,709200018,161314915,0
23515009134110,1,4,1,2300041394,709200018,161314915,0
23515009324314,1,4,1,2300041394,709200018,161314915,0
23515009432562,1,4,1,2300041394,709200018,161314915,0
23515009573846,1,4,1,2300043274,709201674,161314934,0
23515009653222,1,4,1,2300043274,709201674,161314934,0
23515009793954,1,4,1,2300043274,709201674,161314934,0
23515009933026,1,4,1,2300043274,709201674,161314934,0
23515010012370,1,4,1,2300043274,709201674,161314934,0
23515010153458,1,4,1,2300043274,709201674,161314934,0
23515010292658,1,4,1,2300043274,709201674,161314934,0
23515010371742,1,4,1,2300043274,709201674,161314934,0
23515010511754,1,4,1,2300043274,709201674,161314934,0
23515010651318,1,4,1,2300043274,709201674,161314934,0
23515010730310,1,4,1,2300043274,709201674,161314934,0
23515010870830,1,4,1,2300043274,709201674,161314934,0
23515011037770,1,4,1,2300043274,709201674,161314934,0
23515011117338,1,4,1,2300043274,709201674,161314934,0
23515011259034,1,4,1,2300043274,709201674,161314934,0
23515011337994,1,4,1,2300043274,709201674,161314934,0
23515011478834,1,4,1,2300043274,709201674,161314934,0
23515011557546,1,4,1,2300043274,709201674,161314934,0
23515011697934,1,4,1,2300043274,709201674,161314934,0
23515011837122,1,4,1,2300043274,709201674,161314934,0
23515011915842,1,4,1,2300043274,709201674,161314934,0
23515012056134,1,4,1,2300043274,709201674,161314934,0
23515012195906,1,4,1,2300043274,709201674,161314934,0
23515012274802,1,4,1,2300043274,709201674,161314934,0
23515012415354,1,4,1,2300043274,709201674,161314934,0
23515012646986,1,4,1,2300043274,709201674,161314934,0
23515012759210,1,4,1,2300043274,709201674,161314934,0
23515012966394,1,4,1,2300045151,709203329,161314953,0
23515013119414,1,4,1,2300045151,709203329,161314953,0
23515013198598,1,4,1,2300045151,709203329,161314953,0
23515013340154,1,4,1,2300045151,709203329,161314953,0
23515013418706,1,4,1,2300045151,709203329,161314953,0
23515013558766,1,4,1,2300045151,709203329,161314953,0
23515013637158,1,4,1,2300045151,709203329,161314953,0
23515013777862,1,4,1,2300045151,709203329,161314953,0
23515013856358,1,4,1,2300045151,709203329,161314953,0
23515013997074,1,4,1,2300045151,709203329,161314953,0
23515014075646,1,4,1,2300045151,709203329,161314953,0
23515014216462,1,4,1,2300045151,709203329,161314953,0
23515014295274,1,4,1,2300045151,709203329,161314953,0
23515014398222,1,32767,1,2300045151,709203329,161314953,0
23515014627010,1,4,1,2300045151,709203329,161314953,0
23515014750358,1,32767,1,2300045151,709203329,161314953,0
23515014846730,1,4,1,2300045151,709203329,161314953,0
23515014987162,1,4,1,2300045151,709203329,161314953,0
23515015125946,1,4,1,2300045151,709203329,161314953,0
23515015205170,1,4,1,2300045151,709203329,161314953,0
23515015357310,1,32767,1,2300045151,709203329,161314953,0
23515015528482,1,4,1,2300045151,709203329,161314953,0
23515015659694,1,32767,1,2300045151,709203329,161314953,0
23515015818762,1,4,1,2300045151,709203329,161314953,0
23515015987058,1,32767,1,2300045151,709203329,161314953,0
23515016130854,1,4,1,2300045151,709203329,161314953,0
23515016337418,1,32767,1,2300047010,709204963,161314972,0
23515016506558,1,4,1,2300047010,709204963,161314972,0
23515016636774,1,32767,1,2300047010,709204963,161314972,0
23515016733650,1,4,1,2300047010,709204963,161314972,0
23515016902598,1,32767,1,2300047010,709204963,161314972,0
23515017069750,1,4,1,2300047010,709204963,161314972,0
23515017208794,1,32767,1,2300047010,709204963,161314972,0
23515017398266,1,4,1,2300047010,709204963,161314972,0
23515017538918,1,4,1,2300047010,709204963,161314972,0
23515017679430,1,4,1,2300047010,709204963,161314972,0
23515017782274,1,4,1,2300047010,709204963,161314972,0
23515017902366,1,32767,1,2300047010,709204963,161314972,0
23515018009754,1,4,1,2300047010,709204963,161314972,0
23515018089662,1,4,1,2300047010,709204963,161314972,0
23515018230714,1,4,1,2300047010,709204963,161314972,0
23515018370690,1,4,1,2300047010,709204963,161314972,0
23515018449586,1,4,1,2300047010,709204963,161314972,0
23515018615966,1,32767,1,2300047010,709204963,161314972,0
23515018788518,1,4,1,2300047010,709204963,161314972,0
23515018902670,1,32767,1,2300047010,709204963,161314972,0
23515019002230,1,4,1,2300047010,709204963,161314972,0
23515019142434,1,4,1,2300047010,709204963,161314972,0
23515019282002,1,4,1,2300047010,709204963,161314972,0
23515019361106,1,4,1,2300047010,709204963,161314972,0
23515019534706,1,32767,1,2300047010,709204963,161314972,0
23515019701578,1,4,1,2300048943,709206674,161314991,0
23515019825066,1,32767,1,2300048943,709206674,161314991,0
23515019931102,1,4,1,2300048943,709206674,161314991,0
23515020071394,1,4,1,2300048943,709206674,161314991,0
23515020210794,1,4,1,2300048943,709206674,161314991,0
23515020289362,1,4,1,2300048943,709206674,161314991,0
23515020454870,1,32767,1,2300048943,709206674,161314991,0
23515020625342,1,4,1,2300048943,709206674,161314991,0
23515020752386,1,32767,1,2300048943,709206674,161314991,0
23515020848046,1,4,1,2300048943,709206674,161314991,0
23515020988582,1,4,1,2300048943,709206674,161314991,0
23515021170678,1,4,1,2300048943,709206674,161314991,0
23515021302562,1,32767,1,2300048943,709206674,161314991,0
23515021395246,1,4,1,2300048943,709206674,161314991,0
23515021557154,1,32767,1,2300048943,709206674,161314991,0
23515021710170,1,4,1,2300048943,709206674,161314991,0
23515021880030,1,32767,1,2300048943,709206674,161314991,0
23515022117382,1,4,1,2300048943,709206674,161314991,0
23515022288378,1,32767,1,2300048943,709206674,161314991,0
23515022452750,1,4,1,2300048943,709206674,161314991,0
23515022627806,1,32767,1,2300048943,709206674,161314991,0
23515022798662,1,4,1,2300048943,709206674,161314991,0
23515022927338,1,32767,1,2300048943,709206674,161314991,0
23515023081330,1,4,1,2300048943,709206674,161314991,0
23515023310238,1,32767,1,2300050810,709208311,161315011,0
23515023467310,1,4,1,2300050810,709208311,161315011,0
23515023623086,1,32767,1,2300050810,709208311,161315011,0
23515023719694,1,4,1,2300050810,709208311,161315011,0
23515023860842,1,4,1,2300050810,709208311,161315011,0
23515024001050,1,4,1,2300050810,709208311,161315011,0
23515024080358,1,4,1,2300050810,709208311,161315011,0
23515024214766,1,32767,1,2300050810,709208311,161315011,0
23515024366926,1,4,1,2300050810,709208311,161315011,0
23515024500914,1,32767,1,2300050810,709208311,161315011,0
23515024707054,1,4,1,2300050810,709208311,161315011,0
23515024843806,1,32767,1,2300050810,709208311,161315011,0
23515025020238,1,4,1,2300050810,709208311,161315011,0
23515025146870,1,32767,1,2300050810,709208311,161315011,0
23515025249826,1,4,1,2300050810,709208311,161315011,0
23515025392774,1,4,1,2300050810,709208311,161315011,0
23515025477978,1,4,1,2300050810,709208311,161315011,0
23515025621506,1,4,1,2300050810,709208311,161315011,0
23515025706118,1,4,1,2300050810,709208311,161315011,0
23515025848602,1,4,1,2300050810,709208311,161315011,0
23515025932850,1,4,1,2300050810,709208311,161315011,0
23515026075358,1,4,1,2300050810,709208311,161315011,0
23515026159650,1,4,1,2300050810,709208311,161315011,0
23515026302866,1,4,1,2300050810,709208311,161315011,0
23515026386654,1,4,1,2300050810,709208311,161315011,0
23515026529726,1,4,1,2300052595,709209873,161315030,0
23515026613510,1,4,1,2300052595,709209873,161315030,0
23515026755578,1,4,1,2300052595,709209873,161315030,0
23515026932406,1,4,1,2300052595,709209873,161315030,0
23515027076086,1,4,1,2300052595,709209873,161315030,0
23515027160070,1,4,1,2300052595,709209873,161315030,0
23515027302982,1,4,1,2300052595,709209873,161315030,0
23515027387302,1,4,1,2300052595,709209873,161315030,0
23515027529754,1,4,1,2300052595,709209873,161315030,0
23515027613618,1,4,1,2300052595,709209873,161315030,0
23515027756622,1,4,1,2300052595,709209873,161315030,0
23515027840338,1,4,1,2300052595,709209873,161315030,0
23515028034890,1,4,1,2300052595,709209873,161315030,0
23515028112146,1,4,1,2300052595,709209873,161315030,0
23515028265678,1,4,1,2300052595,709209873,161315030,0
23515028340322,1,4,1,2300052595,709209873,161315030,0
23515028492774,1,4,1,2300052595,709209873,161315030,0
23515028566962,1,4,1,2300052595,709209873,161315030,0
23515028720066,1,4,1,2300052595,709209873,161315030,0
23515028794334,1,4,1,2300052595,709209873,161315030,0
23515028946446,1,4,1,2300052595,709209873,161315030,0
23515029021442,1,4,1,2300052595,709209873,161315030,0
23515029173558,1,4,1,2300052595,709209873,161315030,0
23515029248118,1,4,1,2300052595,709209873,161315030,0
23515029401678,1,4,1,2300052595,709209873,161315030,0
23515029476074,1,4,1,2300052595,709209873,161315030,0
23515029627890,1,4,1,2300052595,709209873,161315030,0
23515029702210,1,4,1,2300052595,709209873,161315030,0
23515029854418,1,4,1,2300054338,709211402,161315048,0
23515029928762,1,4,1,2300054338,709211402,161315048,0
23515030080410,1,4,1,2300054338,709211402,161315048,0
23515030154850,1,4,1,2300054338,709211402,161315048,0
23515030306958,1,4,1,2300054338,709211402,161315048,0
23515030381046,1,4,1,2300054338,709211402,161315048,0
23515030532854,1,4,1,2300054338,709211402,161315048,0
23515030675982,1,4,1,2300054338,709211402,161315048,0
23515030815954,1,4,1,2300054338,709211402,161315048,0
23515030895886,1,4,1,2300054338,709211402,161315048,0
23515031037546,1,4,1,2300054338,709211402,161315048,0
23515031116302,1,4,1,2300054338,709211402,161315048,0
23515031258066,1,4,1,2300054338,709211402,161315048,0
23515031353850,1,4,1,2300054338,709211402,161315048,0
23515031507814,1,4,1,2300054338,709211402,161315048,0
23515031680070,1,4,1,2300054338,709211402,161315048,0
23515031820622,1,4,1,2300054338,709211402,161315048,0
23515031899446,1,4,1,2300054338,709211402,161315048,0
23515032040970,1,4,1,2300054338,709211402,161315048,0
23515032119918,1,4,1,2300054338,709211402,161315048,0
23515032261090,1,4,1,2300054338,709211402,161315048,0
23515032339730,1,4,1,2300054338,709211402,161315048,0
23515032479930,1,4,1,2300054338,709211402,161315048,0
23515032558058,1,4,1,2300054338,709211402,161315048,0
23515032697878,1,4,1,2300054338,709211402,161315048,0
23515032776618,1,4,1,2300054338,709211402,161315048,0
23515032917206,1,4,1,2300054338,709211402,161315048,0
23515032995706,1,4,1,2300054338,709211402,161315048,0
23515034678570,1,32767,1,2300056247,709213084,161315067,0
23515034760362,1,4,1,2300056247,709213084,161315067,0
23515038069726,1,32767,1,2300057630,709214242,161315086,0
23515038147726,1,4,1,2300057630,709214242,161315086,0
23515041462078,1,32767,1,2300058884,709215271,161315105,0
23515041538894,1,4,1,2300058884,709215271,161315105,0
23515044854538,1,32767,1,2300060254,709216417,161315124,0
23515044931554,1,4,1,2300060254,709216417,161315124,0
23515048246950,1,32767,1,2300061609,709217547,161315143,0
23515048323742,1,4,1,2300061609,709217547,161315143,0
23515051639178,1,32767,1,2300062844,709218562,161315162,0
23515051715922,1,4,1,2300062844,709218562,161315162,0
23515055031818,1,32767,1,2300064172,709219664,161315181,0
23515055108614,1,4,1,2300064172,709219664,161315181,0
23515058424154,1,32767,1,2300065520,709220788,161315200,0
23515058500590,1,4,1,2300065520,709220788,161315200,0
23515061816378,1,32767,1,2300066849,709221892,161315219,0
23515061892702,1,4,1,2300066849,709221892,161315219,0
23515065208798,1,32767,1,2300068076,709222898,161315238,0
23515065285074,1,4,1,2300068076,709222898,161315238,0
23515068601014,1,32767,1,2300069398,709223995,161315257,0
23515068677538,1,4,1,2300069398,709223995,161315257,0
23515071993474,1,32767,1,2300070721,709225093,161315276,0
23515072069914,1,4,1,2300070721,709225093,161315276,0
23515075385842,1,32767,1,2300071952,709226103,161315295,0
23515075461750,1,4,1,2300071952,709226103,161315295,0
23515078778334,1,32767,1,2300073274,709227201,161315314,0
23515078947518,1,4,1,2300073274,709227201,161315314,0
23515082170674,1,32767,1,2300074603,709228305,161315333,0
23515082246998,1,4,1,2300074603,709228305,161315333,0
23515085563110,1,32767,1,2300075919,709229396,161315352,0
23515085639466,1,4,1,2300075919,709229396,161315352,0
23515088955346,1,32767,1,2300077152,709230407,161315371,0
23515089031666,1,4,1,2300077152,709230407,161315371,0
23515092362858,1,32767,1,2300078353,709231392,161315390,0
23515092465874,1,4,1,2300078353,709231392,161315390,0
23515095755330,1,32767,1,2300079516,709232328,161315410,0
23515095858198,1,4,1,2300079516,709232328,161315410,0
23515099147734,1,32767,1,2300080656,709233243,161315429,0
23515099250718,1,4,1,2300080656,709233243,161315429,0
23515102629554,1,32767,1,2300081796,709234157,161315448,0
23515102732690,1,4,1,2300081796,709234157,161315448,0
23515105932622,1,32767,1,2300082966,709235109,161315467,0
23515106035210,1,4,1,2300082966,709235109,161315467,0
23515109325114,1,32767,1,2300084133,709236049,161315487,0
23515109427026,1,4,1,2300084133,709236049,161315487,0
23515112717486,1,32767,1,2300085260,709236952,161315506,0
23515112820350,1,4,1,2300085260,709236952,161315506,0
23515116109714,1,32767,1,2300086374,709237848,161315525,0
23515116212770,1,4,1,2300086374,709237848,161315525,0
23515119502106,1,32767,1,2300087529,709238776,161315545,0
23515119605322,1,4,1,2300087529,709238776,161315545,0
23515122894674,1,32767,1,2300088692,709239711,161315565,0
23515122997730,1,4,1,2300088692,709239711,161315565,0
23515126288690,1,32767,1,2300089768,709240573,161315583,0
23515126392550,1,4,1,2300089768,709240573,161315583,0
23515129679170,1,32767,1,2300090980,709241558,161315602,0
23515129782206,1,4,1,2300090980,709241558,161315602,0
23515133071614,1,32767,1,2300092143,709242494,161315622,0
23515133174534,1,4,1,2300092143,709242494,161315622,0
23515136464750,1,32767,1,2300093218,709243355,161315640,0
23515136567818,1,4,1,2300093218,709243355,161315640,0
23515139856414,1,32767,1,2300094381,709244291,161315660,0
23515139959578,1,4,1,2300094381,709244291,161315660,0
23515143248722,1,32767,1,2300095544,709245226,161315680,0
23515143350538,1,4,1,2300095544,709245226,161315680,0
23515146641182,1,32767,1,2300096652,709246116,161315699,0
23515146743922,1,4,1,2300096652,709246116,161315699,0
23515150033670,1,32767,1,2300097779,709247019,161315718,0
23515150136802,1,4,1,2300097779,709247019,161315718,0
23515153425902,1,32767,1,2300098946,709247958,161315738,0
23515153529086,1,4,1,2300098946,709247958,161315738,0
23515156818306,1,32767,1,2300100059,709248854,161315757,0
23515156921274,1,4,1,2300100059,709248854,161315757,0
23515160211240,1,32767,1,2300101212,709249780,161315777,0
23515160314156,1,4,1,2300101212,709249780,161315777,0
23515163603194,1,32767,1,2300102327,709250677,161315796,0
23515163706186,1,4,1,2300102327,709250677,161315796,0
23515166995370,1,32767,1,2300103490,709251613,161315816,0
23515167098310,1,4,1,2300103490,709251613,161315816,0
23515170387746,1,32767,1,2300104659,709252555,161315836,0
23515170490914,1,4,1,2300104659,709252555,161315836,0
23515173780190,1,32767,1,2300105736,709253418,161315854,0
23515173883118,1,4,1,2300105736,709253418,161315854,0
23515177172750,1,32767,1,2300106891,709254346,161315873,0
23515177274566,1,4,1,2300106891,709254346,161315873,0
23514839219900,2,4,0,2299958230,709128678,161313960,0
23514839416200,2,4,0,2299958230,709128678,161313960,0
23514839636228,2,4,0,2299960284,709130503,161313979,0
23514839775284,2,4,0,2299960284,709130503,161313979,0
23514839994784,2,4,0,2299960284,709130503,161313979,0
23514840134204,2,4,0,2299960284,709130503,161313979,0
23514840353268,2,4,0,2299960284,709130503,161313979,0
23514840572388,2,4,0,2299960284,709130503,161313979,0
23514840710540,2,4,0,2299960284,709130503,161313979,0
23514840929428,2,4,0,2299960284,709130503,161313979,0
23514841068384,2,4,0,2299960284,709130503,161313979,0
23514841288156,2,4,0,2299960284,709130503,161313979,0
23514841518480,2,4,0,2299960284,709130503,161313979,0
23514841738392,2,4,0,2299960284,709130503,161313979,0
23514841877128,2,4,0,2299960284,709130503,161313979,0
23514842097808,2,4,0,2299960284,709130503,161313979,0
23514842236792,2,4,0,2299960284,709130503,161313979,0
23514842542508,2,4,0,2299960284,709130503,161313979,0
23514842680856,2,4,0,2299960284,709130503,161313979,0
23514842899912,2,4,0,2299962136,709132132,161313998,0
23514843039212,2,4,0,2299962136,709132132,161313998,0
23514843257744,2,4,0,2299962136,709132132,161313998,0
23514843396060,2,4,0,2299962136,709132132,161313998,0
23514843615044,2,4,0,2299962136,709132132,161313998,0
23514843753264,2,4,0,2299962136,709132132,161313998,0
23514843972476,2,4,0,2299962136,709132132,161313998,0
23514844110836,2,4,0,2299962136,709132132,161313998,0
23514844329904,2,4,0,2299962136,709132132,161313998,0
23514844469612,2,4,0,2299962136,709132132,161313998,0
23514844689476,2,4,0,2299962136,709132132,161313998,0
23514844830888,2,4,0,2299962136,709132132,161313998,0
23514845050764,2,4,0,2299962136,709132132,161313998,0
23514845189236,2,4,0,2299962136,709132132,161313998,0
23514845408924,2,4,0,2299962136,709132132,161313998,0
23514845547888,2,4,0,2299962136,709132132,161313998,0
23514845767248,2,4,0,2299962136,709132132,161313998,0
23514845906236,2,4,0,2299962136,709132132,161313998,0
23514846125248,2,4,0,2299962136,709132132,161313998,0
23514846263720,2,4,0,2299963975,709133750,161314017,0
23514846483080,2,4,0,2299963975,709133750,161314017,0
23514846621928,2,4,0,2299963975,709133750,161314017,0
23514846841056,2,4,0,2299963975,709133750,161314017,0
23514846979888,2,4,0,2299963975,709133750,161314017,0
23514847291012,2,4,0,2299963975,709133750,161314017,0
23514847430260,2,4,0,2299963975,709133750,161314017,0
23514847649232,2,4,0,2299963975,709133750,161314017,0
23514847787748,2,4,0,2299963975,709133750,161314017,0
23514848006840,2,4,0,2299963975,709133750,161314017,0
23514848166016,2,4,0,2299963975,709133750,161314017,0
23514848390468,2,4,0,2299963975,709133750,161314017,0
23514848529684,2,4,0,2299963975,709133750,161314017,0
23514848748800,2,4,0,2299963975,709133750,161314017,0
23514848887248,2,4,0,2299963975,709133750,161314017,0
23514849105880,2,4,0,2299963975,709133750,161314017,0
23514849245012,2,4,0,2299963975,709133750,161314017,0
23514849464228,2,4,0,2299963975,709133750,161314017,0
23514849603492,2,4,0,2299965810,709135364,161314036,0
23514849822720,2,4,0,2299965810,709135364,161314036,0
23514849961620,2,4,0,2299965810,709135364,161314036,0
23514850180828,2,4,0,2299965810,709135364,161314036,0
23514850319876,2,4,0,2299965810,709135364,161314036,0
23514850539152,2,4,0,2299965810,709135364,161314036,0
23514850677732,2,4,0,2299965810,709135364,161314036,0
23514850896752,2,4,0,2299965810,709135364,161314036,0
23514851035580,2,4,0,2299965810,709135364,161314036,0
23514851254496,2,4,0,2299965810,709135364,161314036,0
23514851392936,2,4,0,2299965810,709135364,161314036,0
23514851750216,2,4,0,2299965810,709135364,161314036,0
23514852073040,2,4,0,2299965810,709135364,161314036,0
23514852214568,2,4,0,2299965810,709135364,161314036,0
23514852441384,2,4,0,2299965810,709135364,161314036,0
23514852582772,2,4,0,2299965810,709135364,161314036,0
23514852810016,2,4,0,2299965810,709135364,161314036,0
23514852951252,2,4,0,2299965810,709135364,161314036,0
23514853178316,2,4,0,2299967814,709137137,161314055,0
23514853319664,2,4,0,2299967814,709137137,161314055,0
23514853546564,2,4,0,2299967814,709137137,161314055,0
23514853688456,2,4,0,2299967814,709137137,161314055,0
23514853915544,2,4,0,2299967814,709137137,161314055,0
23514854056668,2,4,0,2299967814,709137137,161314055,0
23514854284000,2,4,0,2299967814,709137137,161314055,0
23514854425228,2,4,0,2299967814,709137137,161314055,0
23514854651868,2,4,0,2299967814,709137137,161314055,0
23514854793356,2,4,0,2299967814,709137137,161314055,0
23514855034744,2,4,0,2299967814,709137137,161314055,0
23514855176520,2,4,0,2299967814,709137137,161314055,0
23514855403428,2,4,0,2299967814,709137137,161314055,0
23514855544896,2,4,0,2299967814,709137137,161314055,0
23514855771596,2,4,0,2299967814,709137137,161314055,0
23514855912160,2,4,0,2299967814,709137137,161314055,0
23514856138268,2,4,0,2299967814,709137137,161314055,0
23514856279256,2,4,0,2299967814,709137137,161314055,0
23514856507416,2,4,0,2299969656,709138756,161314074,0
23514856732056,2,4,0,2299969656,709138756,161314074,0
23514856958592,2,4,0,2299969656,709138756,161314074,0
23514857099084,2,4,0,2299969656,709138756,161314074,0
23514857326220,2,4,0,2299969656,709138756,161314074,0
23514857467960,2,4,0,2299969656,709138756,161314074,0
23514857694580,2,4,0,2299969656,709138756,161314074,0
23514857835624,2,4,0,2299969656,709138756,161314074,0
23514858062904,2,4,0,2299969656,709138756,161314074,0
23514858204460,2,4,0,2299969656,709138756,161314074,0
23514858430832,2,4,0,2299969656,709138756,161314074,0
23514858570092,2,4,0,2299969656,709138756,161314074,0
23514858790324,2,4,0,2299969656,709138756,161314074,0
23514858929520,2,4,0,2299969656,709138756,161314074,0
23514859148952,2,4,0,2299969656,709138756,161314074,0
23514859288768,2,4,0,2299969656,709138756,161314074,0
23514859508884,2,4,0,2299969656,709138756,161314074,0
23514859647924,2,4,0,2299969656,709138756,161314074,0
23514859867696,2,4,0,2299971451,709140328,161314093,0
23514860006776,2,4,0,2299971451,709140328,161314093,0
23514860227016,2,4,0,2299971451,709140328,161314093,0
23514860365808,2,4,0,2299971451,709140328,161314093,0
23514860586084,2,4,0,2299971451,709140328,161314093,0
23514860725656,2,4,0,2299971451,709140328,161314093,0
23514860945784,2,4,0,2299971451,709140328,161314093,0
23514861084608,2,4,0,2299971451,709140328,161314093,0
23514861303864,2,4,0,2299971451,709140328,161314093,0
23514861532652,2,4,0,2299971451,709140328,161314093,0
23514861772364,2,4,0,2299971451,709140328,161314093,0
23514861911756,2,4,0,2299971451,709140328,161314093,0
23514862135880,2,4,0,2299971451,709140328,161314093,0
23514862276188,2,4,0,2299971451,709140328,161314093,0
23514862501016,2,4,0,2299971451,709140328,161314093,0
23514862640556,2,4,0,2299971451,709140328,161314093,0
23514862864932,2,4,0,2299971451,709140328,161314093,0
23514863004440,2,4,0,2299971451,709140328,161314093,0
23514863228192,2,4,0,2299973240,709141895,161314112,0
